dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
flickr,original_1.3g_final,10268129763,0.6724718431559502,0.6893435008128822,0.6504066630171268,0.7217775278669004,0.7132859792155078,0.730338230269901
flickr,original_1.3g_final,10278084464,0.5673484816665967,0.5605418420941465,0.5954235535009393,0.5645791057308795,0.599691413751785,0.6029606213049227
flickr,original_1.3g_final,10283938426,0.53082954215468,0.5481648449793731,0.6084190245760244,0.5414263866088591,0.60566917269631,0.5486626463284853
flickr,original_1.3g_final,10289643764,0.6269218381841913,0.6334746138431254,0.4621147756236966,0.6307808555580361,0.7269243849903639,0.6968317802844531
flickr,original_1.3g_final,10304554474,0.611771128499753,0.6022592791823561,0.5253936098375804,0.605301543520925,0.6742971652575842,0.6474462328860711
flickr,original_1.3g_final,10308472565,0.6069469518122483,0.6168441577921104,0.5246274031802316,0.6154840099063207,0.7103830055358027,0.6445432840418978
flickr,original_1.3g_final,10369815925,0.8916659472215028,0.7668343270507785,0.7258881753373004,0.8616836283816528,0.8882320633635891,0.8745182074440545
flickr,original_1.3g_final,10389014583,0.6171673217293655,0.5522232364063111,0.25879797739844573,0.5946231820185104,0.6117372776679841,0.6179521547830648
flickr,original_1.3g_final,10409146004,0.46003762506057067,0.413597652203936,0.28756916267060123,0.4478335635553801,0.4662988191201404,0.456719334012912
flickr,original_1.3g_final,10409351364,0.5689370117029209,0.6755863956215794,0.6628284308594159,0.584162700129814,0.7154044328126278,0.627105009117237
flickr,original_1.3g_final,10413912845,0.3261583908656399,0.3151128214098303,0.7193106312292359,0.35696459210731557,0.461054989258125,0.394738942998563
flickr,original_1.3g_final,10437048305,0.7165735005287808,0.6120612365727819,0.4516411003513583,0.6749092137488388,0.6042003781362313,0.6469698257543561
flickr,original_1.3g_final,10440265465,0.678274340753713,0.7917170874191529,0.39480386261540096,0.7791543441771241,0.6380599647266314,0.7229445362994138
flickr,original_1.3g_final,10441843213,0.7466054453290647,0.7907378970338641,0.7221820876169306,0.757901214669812,0.8497451210056585,0.8143892355816842
flickr,original_1.3g_final,10446128125,0.6992903478601593,0.7167116281245615,0.4284956367428331,0.7126755052595145,0.6695294014547366,0.7115029171153506
flickr,original_1.3g_final,10451898725,0.053039307538489504,0.05456533310316056,0.0951747672697162,0.052750156456435576,0.05830809672410878,0.054379148686040345
flickr,original_1.3g_final,10468313544,0.3683793781780841,0.35405815004903146,0.06298088510669855,0.371574506440992,0.3603041825095057,0.36818681804963777
flickr,original_1.3g_final,10476442285,0.6366344005956813,0.598075516547815,0.4839309428950863,0.7004715047150472,0.7424854487012423,0.7193898612945839
flickr,original_1.3g_final,10476446674,0.5080863743246397,0.6341018166828608,0.5391119783643148,0.5506237070113271,0.7143586978117106,0.6418107906573979
flickr,original_1.3g_final,10477544895,0.5281841474502025,0.5537754397151815,0.32503460902960746,0.5373510432857613,0.5239508615714403,0.5383882974119276
flickr,original_1.3g_final,10481128583,0.591233834745124,0.553014553014553,0.5309468640772886,0.5835108649339582,0.5795200605081308,0.5824422104117308
flickr,original_1.3g_final,10520382525,0.6438759547253152,0.6684557819203171,0.5597958256500708,0.6525292770568413,0.7206578619486669,0.681138945818493
flickr,original_1.3g_final,10545790805,0.7454914397828366,0.7104111067798135,0.44263217097862767,0.7541678480294868,0.684250107434465,0.7417235241768021
flickr,original_1.3g_final,10548273474,0.4482448891603492,0.5161791245226004,0.7143862792781261,0.4765367832810227,0.6625181441857965,0.543947655398037
flickr,original_1.3g_final,10549911663,0.46937953770462926,0.4599560863945684,0.2911246344740378,0.449372959099399,0.4531042899699479,0.4455681142177275
flickr,original_1.3g_final,10555704135,0.4367856159985322,0.4481935195791027,0.3867215616272709,0.44054453316379005,0.4836156153447148,0.4786865523035118
flickr,original_1.3g_final,10557361454,0.17610825397446175,0.11650315784218278,0.19545196748318794,0.15651447079719988,0.17120397541071392,0.16773936560514896
flickr,original_1.3g_final,10610974774,0.9201374222072034,0.7640954240110237,0.6053068718307396,0.8986086060293739,0.8275094111899767,0.8661707373007682
flickr,original_1.3g_final,10624261424,0.669889502762431,0.6793185249083459,0.6063194298889122,0.7024643774818967,0.7189065285677901,0.7057089358989682
flickr,original_1.3g_final,10635080206,0.6272164719593751,0.658604069975009,0.35829532824895566,0.6315087344829523,0.617944596766569,0.6395670333549033
flickr,original_1.3g_final,10654057765,0.7152313338134925,0.5543909244437918,0.5092154102137463,0.6448395797842135,0.6705638568875708,0.6667586054721977
flickr,original_1.3g_final,10659354545,0.6323100430615364,0.1167962564696429,0.22176229303186434,0.5251606871567138,0.5848144646655637,0.549590558201741
flickr,original_1.3g_final,10666396623,0.6722150048717116,0.715047393364929,0.20047742192162324,0.6981059799957438,0.5456250478450586,0.617533001684359
flickr,original_1.3g_final,10667001125,0.31589095862300764,0.44221292191872413,0.6312688879537891,0.3523967398811991,0.37097745922925107,0.3553419696336537
flickr,original_1.3g_final,10701841844,0.4763103513056547,0.5431030194498334,0.5310293962701507,0.523075616694264,0.5380602601291289,0.5413796188601593
flickr,original_1.3g_final,10743985374,0.601225379642159,0.5133006096112739,0.5674239452191591,0.5688671556642216,0.670943564010544,0.6383862039599745
flickr,original_1.3g_final,10751849775,0.6245366524924687,0.644175054362687,0.7153431417344421,0.6415951281296777,0.7610998561774122,0.6878095630102216
flickr,original_1.3g_final,10761625676,0.579262920908379,0.6636208576998051,0.4409815370048919,0.6387950606345867,0.7318345196983579,0.6922195378801957
flickr,original_1.3g_final,10771238614,0.6702317290552585,0.763303509979353,0.5149225863901417,0.7732539061513997,0.7516643917657874,0.7872961791190071
flickr,original_1.3g_final,10795023275,0.4431415731674653,0.3779506791507319,0.4775483104448405,0.41743370747612313,0.48400317712470214,0.4505401907971952
flickr,original_1.3g_final,10796050285,0.6938338816268305,0.6419003523485047,0.4773930111107217,0.6762573167535455,0.6880246727847149,0.6827313371374787
flickr,original_1.3g_final,10805310706,0.34691771228049484,0.39148128515979,0.36713451263737784,0.3702985098363524,0.4074023884136529,0.3787616521891029
flickr,original_1.3g_final,10847897294,0.7328007175364581,0.668201857975122,0.6341749723145071,0.7685278638886887,0.8258314770719717,0.7749314629543917
flickr,original_1.3g_final,10859255295,0.8024122187355929,0.7852610216722955,0.4869586066345841,0.7969017141667781,0.8218259188877519,0.8629517834284179
flickr,original_1.3g_final,10862172945,0.710993026686335,0.6639183286493076,0.3944485410302328,0.6913499123871142,0.6056902147641737,0.6632892455203835
flickr,original_1.3g_final,10939270325,0.48106604224891103,0.4636755591484775,0.12601867720611382,0.47316972783865824,0.5054384497044614,0.48100725565514296
flickr,original_1.3g_final,10952523225,0.7454918511351694,0.7112684507380295,0.45713547386782094,0.7455087271179225,0.7915314633806462,0.7640840713439748
flickr,original_1.3g_final,10979853044,0.6756104459319318,0.6904441453566622,0.5950604516017828,0.6882962165901274,0.8190760059612519,0.7361273754494093
flickr,original_1.3g_final,10980225216,0.5487961502820634,0.6405381302062579,0.7906851285739975,0.5780803150954705,0.6657528843309338,0.6139534037793499
flickr,original_1.3g_final,11002352834,0.7973472921914357,0.6977993449956067,0.4695907845980345,0.7554936305732484,0.7985598523748395,0.7958761245123795
flickr,original_1.3g_final,11036641226,0.32651162790697674,0.44123192960402263,0.7544391059118446,0.4045332308874376,0.5758864275426926,0.4751269035532995
