dataset,model,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,lambda050k_latest,pred_area_ratio,0.17646922831632653,0.15769491390306123,0.08815469547193877,0.25093172034438777,0.162777024872449,0.16249011280293368,0.19074186065051021,250
flickr,lambda050k_latest,fp_area_ratio,0.024008051658163266,0.006208147321428572,0.0,0.024075255102040817,0.024075255102040817,0.018658898676658164,0.03039441964285714,250
flickr,lambda050k_latest,RemoveFP,8512.792,7585.5,4327.5,11548.5,7221.0,7866.819100000001,9202.685099999999,250
flickr,lambda050k_latest,RemoveTP,15426.152,15451.0,10961.75,20016.5,9054.75,14578.5923,16261.962699999998,250
flickr,lambda050k_latest,AddTP,144.96,0.0,0.0,20.5,20.5,87.5334,213.4776,250
flickr,lambda050k_latest,AddFP,157.272,0.0,0.0,78.5,78.5,103.9923,219.1974,250
flickr,lambda050k_latest,entropy,5.254967307836577,5.2584520733514815,5.247995825402156,5.264652535829747,0.01665671042759076,5.25311177953669,5.256761561344282,250
flickr,lambda050k_latest,normalized_entropy,0.9956144659810566,0.9962746951992321,0.9942936378284833,0.9974494446843388,0.003155806855855481,0.9952672537940435,0.9959436201894075,250
flickr,lambda050k_latest,iou,0.2977762565214838,0.2808887121371857,0.16558379543423493,0.4271994298474808,0.26161563441324587,0.2778525302181928,0.31971819706562277,250
flickr,lambda050k_latest,raw_range,0.005221197489649058,0.00506049650721252,0.004324707551859319,0.005879708332940936,0.0015550007810816169,0.005054183322936297,0.00538980134895537,250
