dataset,sample_id,sample_index,RemoveFP,RemoveTP,AddTP,AddFP
vggss,oEFUBoCTThI_000002,4457,1005,2463,1357,49
vggss,oEMLpCOWrqY_000030,4458,1808,1068,0,573
vggss,oIUof9ZzRcs_000018,4459,1306,2531,252,575
vggss,oIgPIGUQ8yY_000030,4460,511,0,134,919
vggss,oJe-kIzMuiU_000041,4461,1033,2935,240,50
vggss,oKVfrZKftHs_000030,4462,1190,1377,244,0
vggss,oLYZ4FyktN0_000040,4463,1671,175,170,100
vggss,oMOSgo1nT04_000011,4464,10,47,524,454
vggss,oPBrZeFpToY_000090,4465,1590,0,442,294
vggss,oPzAaB7LoqU_000030,4466,4817,377,147,0
vggss,oSME-ts1WnQ_000110,4467,113,0,1073,2856
vggss,oSUCIMc3Vp8_000055,4468,1848,19,172,937
vggss,oT8Vg7egGwI_000043,4469,35,841,8,149
vggss,oT8Vg7egGwI_000077,4470,0,0,1944,262
vggss,oVcQgIsw2Ac_000030,4471,374,566,211,48
vggss,oYEzy8gH6q8_000030,4472,216,1154,445,48
vggss,oZoJ26C6LrU_000100,4473,584,0,0,3265
vggss,o_kiCratdFg_000010,4474,703,643,2185,706
vggss,oaKEAU7SoCE_000030,4475,1717,53,0,0
vggss,oamW0GRj-04_000029,4476,3198,352,0,0
vggss,ob2_1sTTEiU_000014,4477,3417,728,21,7537
vggss,oclGXBsr6S8_000077,4478,2090,219,12,73
vggss,odDT-H4NqXc_000022,4479,3153,0,0,236
vggss,ohPrrSyvV-Y_000034,4480,0,0,2787,1555
vggss,ohQhjIk-qB0_000132,4481,678,173,0,1876
vggss,ohgUAJN2ymk_000083,4482,3222,1085,303,65
vggss,oiNhFODWPVk_000185,4483,50,0,0,1194
vggss,oj-Ck2nCkT8_000024,4484,1483,915,0,0
vggss,ok-srXYE5tg_000004,4485,330,3653,26,1
vggss,okS_ICEUKE8_000002,4486,894,3957,147,0
vggss,ol8ZVX3qLQY_000106,4487,9,0,142,2323
vggss,omd7aw4XjGE_000424,4488,1897,0,56,200
vggss,onEBRYQ_Xew_000095,4489,2482,87,0,2733
vggss,ooi_oagj_j8_000043,4490,3006,0,0,242
vggss,opSdcEJ1UF0_000371,4491,8,224,0,10299
vggss,opuHiPsyay0_000030,4492,2573,115,282,1294
vggss,oqCoWD5LptA_000001,4493,1045,0,0,216
vggss,oqOyiPlZVDw_000020,4494,1468,0,179,80
vggss,oqyY1c8C6-k_000101,4495,5,24,1193,4019
vggss,ortMPr9w06U_000021,4496,0,0,894,771
vggss,oswEaAsFXDM_000170,4497,3589,37,1490,817
vggss,ouvOmkKBFM0_000614,4498,257,0,0,1300
vggss,ov4fdnGwzWU_000520,4499,581,107,0,101
vggss,ov_g-r7Vo8M_000030,4500,848,1480,11,127
vggss,ovmrWtaq3og_000017,4501,0,1401,2,0
vggss,p-ASHwSVFSI_000080,4502,847,143,0,145
vggss,p-C-Nal08lU_000030,4503,1711,0,0,259
vggss,p0NU0nB-uks_000013,4504,48,0,0,4348
vggss,p0c-sBtVkio_000187,4505,1305,2935,0,23
vggss,p0dBtgjr7-8_000030,4506,637,511,113,108
vggss,p2m6Ei_vkSk_000000,4507,1093,0,0,1161
vggss,p4iWwYv6BuY_000220,4508,1054,0,0,1311
vggss,p6EUe5qs7aw_000668,4509,1346,42,224,514
vggss,p6LLoRUj0nw_000145,4510,699,0,458,1303
vggss,pBVTBsWiHdk_000063,4511,0,493,826,0
vggss,pCF6jJMaCnU_000030,4512,28,394,32,1070
vggss,pFIDYtC0abw_000002,4513,72,1705,3043,117
vggss,pGC5c8KiuOk_000020,4514,3569,6,0,793
vggss,pGnTEZvUcuo_000163,4515,2594,312,0,2156
vggss,pH-qdjZgqis_000113,4516,460,95,27,83
vggss,pHhY5aGpjnc_000039,4517,758,0,0,788
vggss,pI2gLesgVes_000009,4518,0,0,48,4595
vggss,pIXtTgeKAbs_000183,4519,569,0,0,1714
vggss,pJnmT-ViaBk_000012,4520,1243,1095,0,2815
vggss,pK5UyBgIZQU_000071,4521,389,4,105,1800
vggss,pKG3RMK__dc_000110,4522,2728,0,0,1393
vggss,pKt19mzJKCo_000243,4523,2162,44,77,68
vggss,pL4zRe6Purs_000070,4524,1698,0,624,100
vggss,pMfpDNSFc-w_000009,4525,1395,951,419,0
vggss,pNin81AXlRY_000005,4526,845,395,692,1
vggss,pOvO5y-p550_000170,4527,2965,7,24,12
vggss,pP0fJ64QFHE_000430,4528,221,0,1210,1356
vggss,pPiZRPr_htM_000098,4529,440,30,2072,1350
vggss,pRm4t8VZxKw_000208,4530,50,65,1796,129
vggss,pSlVtxLOYiM_000050,4531,17,2215,82,0
vggss,pSzTPGlNa5U_000030,4532,1914,45,1048,127
vggss,pTY56E9D_cE_000154,4533,5990,0,0,18
vggss,pUn8YqN2meU_000009,4534,313,527,211,164
vggss,pUn8YqN2meU_000059,4535,613,452,378,24
vggss,pVf84f6xrBw_000070,4536,403,1162,476,0
vggss,pWLDewht-Kw_000156,4537,577,117,441,363
vggss,pX0Jhk6e2Uw_000030,4538,1000,65,189,25
vggss,p_6nbBAJNxI_000032,4539,15,105,621,254
vggss,p_dE26TA8ig_000030,4540,0,0,869,8869
vggss,paCqw1LucVY_000005,4541,3239,518,284,189
vggss,pawRXvTZnRo_000080,4542,966,407,2562,1543
vggss,pb1RbeEwwmc_000005,4543,1431,0,0,38
vggss,pb1RbeEwwmc_000057,4544,3359,0,0,199
vggss,pbVP6Z1c4_k_000420,4545,1457,257,0,643
vggss,pc-FTQNfxx0_000266,4546,764,0,426,3496
vggss,pcGbob7fSgE_000040,4547,781,119,55,1343
vggss,pcbfKzW8zFI_000016,4548,48,50,1692,286
vggss,pf00DOALuZ0_000275,4549,774,1249,981,2384
vggss,pf00DOALuZ0_000293,4550,2527,1567,114,0
vggss,pfB7MFteFFY_000095,4551,232,38,1808,1664
vggss,pgQxDv8Iugo_000160,4552,5305,880,0,36
vggss,ph0-RkqW1vM_000000,4553,702,0,429,1641
vggss,phib36cTLiI_000062,4554,1592,0,221,362
vggss,pi2Vyqa-wgE_000087,4555,2830,551,0,486
vggss,pjuHVmcoVFc_000036,4556,3558,718,0,691
vggss,pjuyGQPd4S4_000039,4557,8799,0,200,0
vggss,plfLL0Niy9k_000110,4558,4690,163,0,1750
vggss,pljrosvt-o8_000017,4559,3430,9,0,0
vggss,pmTVoCl7GB8_000002,4560,1135,0,0,516
vggss,pmdoDcNBt0E_000030,4561,105,0,110,6460
vggss,pnRvEfIkgSA_000013,4562,2195,1225,874,459
vggss,pnsntPDPfxg_000064,4563,0,1972,560,0
vggss,pp4xXyiezA8_000020,4564,588,0,0,3090
vggss,pt67dyEbwGY_000039,4565,2229,21,0,487
vggss,puQFxYICkII_000000,4566,1961,0,0,0
vggss,puWLQ77Iq74_000064,4567,37,483,476,142
vggss,puoRo9q7-ec_000009,4568,7649,1737,0,0
vggss,pv6hda1OnnI_000037,4569,110,82,142,1532
vggss,px6RnApJYgk_000040,4570,122,24,314,1362
vggss,pxEmmUYLHrE_000030,4571,1305,2396,65,0
vggss,pyDI0mBb2Gc_000005,4572,760,72,685,2919
vggss,pzRIDUOCOlA_000471,4573,0,0,2044,2748
vggss,q0m71v7DDXc_000087,4574,25,0,1332,2767
vggss,q1gQRZ3Hi1I_000030,4575,13,0,0,3401
vggss,q221aOp6MDo_000022,4576,236,0,3,3261
vggss,q221aOp6MDo_000033,4577,1814,2290,0,0
vggss,q2ATPV_el44_000080,4578,1703,225,1019,147
vggss,q3Q0g4kRlmU_000002,4579,834,0,0,150
vggss,q3W8UiycXe8_000340,4580,1064,0,0,1114
vggss,q3kIovi3flQ_000018,4581,1492,197,0,974
vggss,q45BrzW-_xQ_000020,4582,1236,690,89,723
vggss,q4pqpYX6b7U_000030,4583,3392,53,420,93
vggss,q797zkZNePo_000206,4584,4131,1590,0,197
vggss,q7xg-g9opJY_000117,4585,584,1316,432,1183
vggss,qAOjOLJDHYw_000030,4586,2850,0,0,634
vggss,qAQuljp-atA_000030,4587,349,646,6,47
vggss,qAyPuWeUDxc_000000,4588,1986,0,0,886
vggss,qC9C5ejBrzg_000126,4589,2404,1217,0,604
vggss,qCUcATSMC9M_000048,4590,1611,378,15,2269
vggss,qDXFW2kemrE_000310,4591,669,0,0,2199
vggss,qEJ_jxZzt7k_000030,4592,1567,605,67,85
vggss,qEm2BSgblJ8_000101,4593,236,0,0,5865
vggss,qEtEMpphMK0_000223,4594,1999,698,188,496
vggss,qHDSQ2RC-sQ_000030,4595,1749,585,1532,344
vggss,qIKzxOrcrhE_000016,4596,5644,0,0,121
vggss,qJCY09mrxtg_000216,4597,0,10,3421,2008
vggss,qJT2h5uGAC0_000930,4598,307,5831,327,0
vggss,qK24rhShDUI_000098,4599,1208,0,697,1940
vggss,qL-ifTe9Reg_000007,4600,597,1690,49,0
vggss,qLVjaU5V9f0_000150,4601,1330,0,0,664
vggss,qMKO8bQpzMg_000090,4602,1715,456,163,90
vggss,qNj8RLCaoL4_000446,4603,9455,1675,41,24
vggss,qPLJ0Gbu5D8_000013,4604,171,2408,900,91
vggss,qPsoKSYzuyo_000010,4605,230,2074,2294,285
vggss,qRW1-q1SU5U_000043,4606,1246,1288,383,43
vggss,qSSEMouWssA_000043,4607,3300,63,0,4
vggss,qShzBJddv_s_000027,4608,2479,229,12,371
vggss,qUnSjSA4kK0_000526,4609,158,0,542,1194
vggss,qUvHb5szJfs_000060,4610,2061,132,0,0
vggss,qVT6GX1KHUY_000050,4611,1026,153,3,176
vggss,qV_QfHwVCVo_000016,4612,1433,0,886,4806
vggss,qViEyqjnY3M_000159,4613,0,0,2812,948
vggss,qVvAWkoLOz0_000108,4614,5712,354,19,66
vggss,qW4kBJsudLI_000030,4615,585,0,106,1161
vggss,qWLvv_rrSH4_000030,4616,8593,30,0,0
vggss,qWo7zzrDqEU_000427,4617,1974,715,0,1453
vggss,qX0k93co9R0_000082,4618,487,0,23,1874
vggss,qXedsy6pIEg_000002,4619,3031,783,162,49
vggss,qY0tqG5jmfs_000043,4620,574,356,0,434
vggss,qYjhJeSVJ2A_000030,4621,0,1697,478,522
vggss,qaZYMjKrUCo_000460,4622,8308,6311,57,1019
vggss,qae-O4JFM0M_000135,4623,214,2641,2120,418
vggss,qazCqvKglIs_000203,4624,342,1482,342,68
vggss,qbRZ67ynqp0_000050,4625,0,0,1,4372
vggss,qcBV8r9ADAw_000108,4626,1434,94,0,169
vggss,qdfN5FWH1-E_000227,4627,894,9,0,37
vggss,qe9i9yZsA_4_000040,4628,253,1,0,357
vggss,qfCsJyj-gJo_000024,4629,3605,0,0,82
vggss,qfhr7pKsEag_000030,4630,1301,926,56,32
vggss,qfwEfapK0go_000038,4631,390,30,478,141
vggss,qhOBY9WjMU0_000381,4632,221,0,0,1094
vggss,qhOaqSH-x5E_000030,4633,4749,1391,0,0
vggss,qhvy5UeP_fk_000007,4634,3,7,604,1047
vggss,qhyrLOJ7LcQ_000440,4635,162,8,0,735
vggss,qigQFZRmydQ_000191,4636,25,32,86,1072
vggss,qilVdOks5WY_000030,4637,764,137,983,2206
vggss,qjjP3COeDwk_000091,4638,21,0,3959,3197
vggss,qkmZcE3ECqk_000066,4639,1584,0,0,996
vggss,qkvIEmIRP4g_000030,4640,734,0,82,3059
vggss,qm0u7bsHQeI_000044,4641,700,1605,759,85
vggss,qnPXk4FMUhA_000037,4642,457,686,3973,332
vggss,qnRL01qPRA4_000100,4643,158,8,75,406
vggss,qo9E1wNhdvQ_000299,4644,2296,55,4368,691
vggss,qoVQyvJcKkQ_000460,4645,1558,1145,0,301
vggss,qrZAB7XymYU_000022,4646,423,0,5,694
vggss,qrZAB7XymYU_000109,4647,17,0,303,1434
vggss,qu14BGKi1lc_000030,4648,335,287,1761,898
vggss,qu3cJGVvvWs_000110,4649,381,0,0,645
vggss,qu3cJGVvvWs_000237,4650,6573,316,0,0
vggss,qwoyjr7tSBA_000531,4651,1338,0,184,513
vggss,qxnBcZ0CETg_000171,4652,571,619,0,57
vggss,r-5NCjm4GlQ_000053,4653,2558,0,154,2424
vggss,r-QpsjA-LHo_000054,4654,15714,357,31,0
vggss,r0Xvr8maR34_000000,4655,560,0,0,2313
vggss,r1am09HyMkA_000040,4656,275,0,128,4039
vggss,r1j1X3KJibM_000194,4657,474,1121,421,0
vggss,r38dp-thzOc_000206,4658,2918,569,0,33
vggss,r3LmyYHbT4o_000005,4659,716,0,0,867
vggss,r3h6brMAl5w_000239,4660,2926,829,0,56
vggss,r4BoQxrLtic_000030,4661,2606,3353,403,74
vggss,r6bYfNqe_iQ_000435,4662,300,566,162,431
vggss,r6lXYeXskDA_000014,4663,464,1753,0,0
vggss,r8EDAvs9gLg_000027,4664,184,376,602,736
vggss,r93h4dD3XRU_000020,4665,420,156,1151,1110
vggss,r9lsNndMDIU_000052,4666,572,1770,0,423
vggss,rCB9BicDeyE_000056,4667,1498,721,129,2511
vggss,rCfU5yBlw7U_000108,4668,1595,0,0,421
vggss,rFwJ2L-geWw_000030,4669,5806,0,0,33
vggss,rI99Dvpxo2w_000131,4670,1691,97,580,423
vggss,rIReA3dk0EA_000296,4671,3973,518,0,0
vggss,rISwHbEC01M_000016,4672,224,798,65,132
vggss,rKwsKLBKTIY_000059,4673,1937,0,444,2848
vggss,rLa17dibI70_000175,4674,101,0,857,11843
vggss,rLe9N0YyjqY_000006,4675,4496,656,0,169
vggss,rLmNuF9xTPI_000030,4676,1465,2238,0,0
vggss,rM0mOUPtSpU_000060,4677,3082,103,18,1074
vggss,rMrXgKbKssw_000051,4678,409,322,0,241
vggss,rMwYBw7zMmY_000073,4679,935,46,13,863
vggss,rNQ0EBdxPvM_000030,4680,775,2309,197,260
vggss,rNyJbdv2KF4_000060,4681,449,763,377,1284
vggss,rO0jmZHwV8Q_000120,4682,859,1311,0,1083
vggss,rOQt6_E-x_0_000000,4683,33,0,175,2999
vggss,rOolowH8rI4_000023,4684,1486,0,0,994
vggss,rPGgxEE2hjk_000091,4685,0,525,1114,0
vggss,rPGgxEE2hjk_000118,4686,1283,1732,33,0
vggss,rQ3IPqTLi-I_000058,4687,3174,34,0,322
vggss,rQUz1GGqc6E_000333,4688,3030,805,6,119
vggss,rREf2jL0jQs_000010,4689,1396,0,0,4220
vggss,rRzWGIhwWAI_000030,4690,3520,0,53,501
vggss,rTh92nlG9io_000030,4691,3520,1674,0,0
vggss,rUU-ScAcnW4_000030,4692,42,2312,0,307
vggss,rXHHLtG_iGQ_000562,4693,6195,4071,0,202
vggss,rYmiCpCbsm0_000020,4694,1538,31,114,2032
vggss,raCETItMU_g_000299,4695,2680,2852,0,0
vggss,raCIGB3B4mg_000271,4696,4552,5415,123,0
vggss,raCIGB3B4mg_000286,4697,3408,1689,0,536
vggss,raIIQCRNwu0_000080,4698,1341,1648,2,105
vggss,rajXrf_Dzfw_000029,4699,0,2882,373,135
vggss,rcaxwyTo-E4_000150,4700,296,537,1271,1467
vggss,rdVo1ikBoJA_000000,4701,4669,284,28,148
vggss,res8Qtx-MHE_000020,4702,1156,0,0,454
vggss,rf_2xYkZcM4_000030,4703,1829,17,98,1034
vggss,rfa-iUp5UQc_000050,4704,540,927,613,68
vggss,rg4bhfytF9A_000039,4705,413,92,99,700
vggss,rglibN33aks_000012,4706,0,576,7296,1054
vggss,rgqJFceVM2I_000066,4707,0,1824,1514,6
vggss,rhAwhUVsWRo_000005,4708,108,310,201,2802
vggss,rhT8kzRAEEM_000117,4709,751,753,91,743
vggss,rhWrIKdn8ic_000116,4710,563,0,911,2002
vggss,rjGjz5DolWA_000030,4711,1913,34,19,0
vggss,rjYPJUBcoN8_000050,4712,0,0,0,2373
vggss,rkMa9cC-zDQ_000022,4713,7630,3537,0,0
vggss,rkQr7lgIjpY_000179,4714,2539,33,0,604
vggss,rkaM1yOncZ4_000000,4715,445,499,240,2601
vggss,rmL21Z7wZuk_000020,4716,211,824,721,1974
vggss,rmzYDIM8xsM_000028,4717,965,871,0,0
vggss,ro_xNfE2_8Q_000219,4718,245,791,299,435
vggss,rpoClsGXZWA_000000,4719,372,39,1048,1101
vggss,rq4oQdSxrnI_000079,4720,6,0,0,1456
vggss,rqNRRqAjk6g_000533,4721,1803,529,203,281
vggss,rrWsWt-rDrQ_000100,4722,1348,160,308,402
vggss,rtmgVQY5idQ_000004,4723,231,947,14,18
vggss,ruK8QzIWrSY_000080,4724,918,0,0,4651
vggss,rvjDcbLtU5I_000079,4725,85,874,1774,0
vggss,rwka0Ui94-w_000235,4726,54,1024,667,951
vggss,rwmtZb4cEiY_000031,4727,1451,159,288,1046
vggss,ryWnOaICR80_000014,4728,0,890,1625,0
vggss,ryskM4LGrtk_000530,4729,2877,387,0,38
vggss,rzxqz7XqLHA_000220,4730,1,0,412,1467
vggss,s-5NrplJjlg_000383,4731,373,0,0,1667
vggss,s2N0szde6QA_000196,4732,4442,1472,0,441
vggss,s2avsLDhTUM_000062,4733,198,1716,239,0
vggss,s2rKr07YOiM_000110,4734,0,447,997,0
vggss,s477WHLPoOU_000000,4735,818,442,67,770
vggss,s5YKy0zJOIk_000040,4736,443,354,193,1547
vggss,s87IYYmn1fQ_000060,4737,3577,226,0,79
vggss,s9EclzUqn9o_000157,4738,1396,0,92,4558
vggss,s9GDIk99v54_000045,4739,773,218,15,13
vggss,s9PftT7RgGo_000135,4740,759,10,820,461
vggss,s9d-2nhuJCQ_000030,4741,443,1918,0,40
vggss,sAL3qAUtF20_000101,4742,4564,723,0,0
vggss,sAMjMyCdGOc_000030,4743,200,2691,300,1191
vggss,sE7fflraCpY_000009,4744,304,733,357,571
vggss,sFhwuCH4-J8_000200,4745,34,0,0,1700
vggss,sH9j4mHGGkQ_000120,4746,891,525,109,2
vggss,sI2qIWCfEJ8_000025,4747,1050,894,92,8
vggss,sI5ZziqZ9jI_000030,4748,3009,0,0,234
vggss,sIvDDObKvoI_000130,4749,141,0,223,1420
vggss,sK43mohcBSA_000077,4750,195,0,0,291
vggss,sNuctsHhAJg_000047,4751,126,13,27,166
vggss,sP0anQjatZQ_000032,4752,1293,6,171,737
vggss,sQ3NiBJoqtc_000112,4753,1402,118,0,364
vggss,sQNdEhz_yNg_000110,4754,0,3035,927,365
vggss,sRKyvq20rY4_000002,4755,120,470,1049,284
vggss,sS4SfCOFWxw_000030,4756,279,1597,545,21
vggss,sUktuuWltHc_000010,4757,409,1023,2,424
vggss,sWXpzTZWNAI_000030,4758,2356,0,138,665
vggss,sYIymaJi6tc_000090,4759,939,156,39,0
vggss,sZxl2Jj1Ujk_000317,4760,113,268,1879,804
vggss,sbZ5Ls141fg_000030,4761,720,0,306,4477
vggss,sbkfFiRlJXc_000021,4762,496,0,258,797
vggss,sbpW3Z87Nbc_000030,4763,0,263,1656,797
vggss,sdJgpGJBQcI_000560,4764,2526,217,26,42
vggss,sg_uyXvNPAw_000047,4765,3425,0,0,2058
vggss,sgkwq9a7mgU_000000,4766,446,42,100,2657
vggss,skSyu-Q5nZI_000000,4767,108,1733,1007,398
vggss,smJRVhMRxIQ_000007,4768,666,1489,829,2050
vggss,snR9TvRupjU_000000,4769,6087,599,38,1681
vggss,sosmMya-v6k_000782,4770,0,0,228,1882
vggss,st6A74RGLmY_000037,4771,0,1553,1307,0
vggss,svnqpdO-7fc_000066,4772,607,159,209,1396
vggss,sxP8Z_FiKw8_000030,4773,209,94,1202,339
vggss,syIwNMo2TUA_000000,4774,0,0,1758,6247
vggss,syJs8zsdI8o_000034,4775,127,1288,223,557
vggss,syn7nPwCkGU_000013,4776,8739,333,601,28
vggss,t-6BSzXBNbM_000051,4777,18,151,1213,780
vggss,t-yy7v7P0IE_000100,4778,3385,1330,0,0
vggss,t0E2aNbebu0_000010,4779,1029,2333,0,3410
vggss,t1nkAcgSC3E_000205,4780,136,115,938,60
vggss,t4h65x4f46I_000049,4781,829,190,2991,2008
vggss,t5kpBQv8trY_000015,4782,198,1070,0,127
vggss,t6jlx6jAb-Q_000070,4783,1260,297,77,162
vggss,t8BwqzzqcDs_000108,4784,77,0,132,1213
vggss,t9PEpPvVNzI_000310,4785,814,284,849,896
vggss,tB67geb0fVg_000063,4786,2102,700,1016,2785
vggss,tFVvupXoRoM_000030,4787,62,1476,210,71
vggss,tGKi7ueROn8_000197,4788,527,1594,253,72
vggss,tGhxTy-CjV8_000010,4789,259,0,0,504
vggss,tHOs4zebKis_000270,4790,117,71,1151,904
vggss,tI5h94hKdVs_000005,4791,2334,0,0,651
vggss,tIPnM_oW39U_000173,4792,1562,247,0,389
vggss,tJT4SruI5Hs_000018,4793,986,701,0,0
vggss,tJeSG7_rM2I_000257,4794,192,2800,9379,114
vggss,tMXsrzj5YYA_000030,4795,2343,569,0,400
vggss,tMeM2z6NCL4_000030,4796,0,4072,2253,84
vggss,tOTQJaRkmaY_000381,4797,61,4454,26,70
vggss,tPE0GmzqkRY_000030,4798,997,320,0,2544
vggss,tQi00qSZC60_000031,4799,1054,0,208,1258
vggss,tRYgfHwu-_U_000019,4800,5390,0,0,386
vggss,tRsClUJDxCQ_000029,4801,1221,0,0,81
vggss,tSX2jYLgPng_000030,4802,2271,0,0,26
vggss,tWi-PtHOMSE_000178,4803,252,3702,83,0
vggss,tXLaQKRWM8I_000000,4804,12,0,761,4052
vggss,tYCgvipu3ko_000043,4805,80,1562,368,0
vggss,tYEIYOHYtso_000000,4806,418,108,1886,1031
vggss,tZFs-kLTpyg_000003,4807,36,2116,1488,164
vggss,t_RxQe51MVo_000010,4808,3029,4058,342,153
vggss,t_nChjR23qA_000031,4809,42,612,458,10
vggss,t_nChjR23qA_000109,4810,3466,350,0,9
vggss,tagcgGVNKZo_000023,4811,137,0,36,2987
vggss,tcZ7hytrOO4_000319,4812,321,278,224,1534
vggss,te8Yhl8mOyY_000040,4813,1432,41,102,43
vggss,telZ8Dc0i_M_000294,4814,15,0,0,2474
vggss,teoER4j9H14_000290,4815,1558,2524,90,157
vggss,tf7iVpC0nrU_000337,4816,570,121,0,2621
vggss,tgPq6ApMOWk_000028,4817,16,109,1095,226
vggss,tgRjq29TIJo_000010,4818,207,20,205,1057
vggss,ti2rs-r9r3A_000001,4819,36,0,54,3779
vggss,ti2rs-r9r3A_000110,4820,1562,0,549,516
vggss,tiMD7FdhbPo_000050,4821,1226,0,0,494
vggss,tjKzkajbKc0_000030,4822,8,0,35,2317
vggss,tk1WqHXdPuY_000015,4823,1083,490,460,121
vggss,tkq3HREJFi8_000071,4824,153,918,1424,69
vggss,tlFgdrl3NQA_000065,4825,227,0,0,6907
vggss,tlovZjft0Gw_000245,4826,2019,1722,0,0
vggss,tm0Em1IlvsA_000318,4827,4257,0,85,166
vggss,tnepPZChA5U_000219,4828,1536,686,28,132
vggss,toTu8BntJPg_000017,4829,87,0,597,1368
vggss,tpXTRVMDYsw_000041,4830,2908,1898,0,8
vggss,tpbdbCtj86c_000021,4831,3,639,968,64
vggss,tpkiIAELa1k_000071,4832,48,0,18,1237
vggss,tptTsP3_G3w_000834,4833,0,4615,198,0
vggss,tq3Hlgw2ZB0_000180,4834,8800,3629,0,53
vggss,trg8QrMK6dc_000002,4835,1366,30,2448,1780
vggss,tsKGLd-n3HI_000025,4836,44,22,2582,2132
vggss,tu3g4ZBt3o0_000030,4837,3297,1056,0,114
vggss,tw3R0zsmGho_000003,4838,565,366,119,4438
vggss,twvjW7ymUIQ_004159,4839,31,250,1379,338
vggss,tyjP12Yob3I_000044,4840,137,808,1646,249
vggss,u-VdtPI08UM_000004,4841,874,2167,8,1
vggss,u-__x3dDLSs_000047,4842,35,479,1115,918
vggss,u0LKPT1u1E8_000039,4843,1563,692,535,306
vggss,u0VZUjxb4p8_000157,4844,3252,0,1,1551
vggss,u0Ys0J4rvFQ_000023,4845,1024,12959,39,0
vggss,u0aPBeSCVvI_000000,4846,197,0,264,1528
vggss,u1J8YFkRSEs_000145,4847,304,193,227,30
vggss,u1WvUkJWLjI_000020,4848,282,6592,3,40
vggss,u2Nl7-qnStw_000026,4849,621,571,543,818
vggss,u3fTQHv01rE_000163,4850,877,93,0,665
vggss,u3lR-6BMyiQ_000278,4851,0,6691,30,0
vggss,u5rQmh0SE1g_000102,4852,4642,512,0,219
vggss,u7eeBFLqfoM_000180,4853,233,0,0,1818
vggss,u7iDdlWkmAk_000023,4854,492,218,808,330
vggss,u8D5Z_glilQ_000001,4855,3781,824,0,0
vggss,uA6Ycad4cLg_000173,4856,2337,0,6,2339
vggss,uAcYglB_pRw_000390,4857,212,0,0,3432
vggss,uBRNy4AKKqA_000026,4858,5233,0,0,259
vggss,uBRRkjFZnJ8_000091,4859,366,1622,93,325
vggss,uCWzv5Ss-B0_000030,4860,376,1003,119,244
vggss,uEVID59IoHE_000030,4861,1263,319,68,301
vggss,uEtmoOj6wHY_000086,4862,0,0,0,8753
vggss,uG4Y4HedL60_000015,4863,1503,4132,0,0
vggss,uH56Q1Cn8vs_000028,4864,1757,260,89,90
vggss,uInycnRkFYk_000051,4865,0,1790,221,127
vggss,uJkw2pAMaBI_000020,4866,788,6771,2,0
vggss,uLX_TWyRO4o_000013,4867,154,1873,954,164
vggss,uLdRi__nG2c_000030,4868,112,842,451,190
vggss,uNDLAH1xjO4_000095,4869,1021,264,156,964
vggss,uPUk0gCy-OA_000084,4870,11,0,326,8507
vggss,uR0W234PpW4_000017,4871,665,262,90,236
vggss,uRpkjgpWS4Y_000008,4872,1413,0,0,1121
vggss,uRyLEBGX5ag_000020,4873,2359,0,0,4693
vggss,uSRcSa1-d5o_000098,4874,542,400,630,1208
vggss,uWUAuCEknZ8_000067,4875,983,84,498,6096
vggss,ub4VKXpuZds_000030,4876,201,1321,613,616
vggss,ueKKohFYF8g_000000,4877,2153,241,0,1173
vggss,uercY3R8Tjc_000361,4878,151,0,0,7931
vggss,uh5D5Uuteew_000074,4879,974,0,0,476
vggss,uhmXridEbTs_000494,4880,765,822,372,2
vggss,uiEid6SosC8_000014,4881,525,0,114,1124
vggss,uiLrE9GB0Uw_000023,4882,886,433,32,352
vggss,ukYd1nfdJlM_000060,4883,195,5463,708,0
vggss,uki8gvAywnU_000125,4884,389,0,1129,1509
vggss,ulQVPou-bTw_000003,4885,3308,747,0,1635
vggss,um-biLfru-c_000009,4886,3409,92,58,473
vggss,umrpCv0-Ii4_000030,4887,618,10,496,1161
vggss,unZVgi2s9w8_000015,4888,505,50,30,1296
vggss,urZASbmHOO8_000130,4889,489,915,4,12
vggss,usAbPEHJsdI_000080,4890,1818,0,0,152
vggss,uvlhlXGMPos_000030,4891,302,339,594,261
vggss,ux7HhOxMRE4_000020,4892,213,1188,907,12
vggss,uz-_ROIn0bM_000035,4893,2726,219,223,395
vggss,v-J-jzNonoY_000040,4894,1690,700,286,1641
vggss,v-wAote9cyA_000001,4895,343,67,40,1139
vggss,v0L5_nBtMpk_000001,4896,488,64,107,1326
vggss,v0a6jM7PALg_000239,4897,65,19,707,912
vggss,v3nzRrcUBZk_000052,4898,1468,382,3324,888
vggss,v41-hFzfeRs_000009,4899,1966,0,0,1185
vggss,v44s14ocMV4_000033,4900,937,0,0,32
vggss,v5IM8bUpeP8_000030,4901,2393,997,283,128
vggss,v6A7Iggebm4_000180,4902,723,840,0,217
vggss,v6mv66B4zXc_000013,4903,828,74,454,1537
vggss,v7Jaa5ztvgs_000011,4904,376,154,823,38
vggss,v7RnP9pIjwU_000343,4905,1222,0,1860,3606
vggss,v8E9cP0aWTs_000050,4906,518,838,1110,89
vggss,v9A68q_iQqo_000020,4907,517,0,0,586
vggss,vConpHixES0_000090,4908,3138,0,0,11
vggss,vCsS20WJfBI_000030,4909,315,777,350,2033
vggss,vE_dAmxPPLY_000070,4910,410,561,424,0
vggss,vEvvRfuVk30_000108,4911,1193,1193,254,583
