scale,dataset,sample_index,sample_id,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,D_min,D_mean,D_max,D_std,mean_minus_min,pos_minus_min,pos_minus_mean,negative_cv,weight_max,N_eff,weight_entropy,group,delta_iou,group_a
10k,vggss,1430,Dr_iScgnMPY_000026,3.974412175011821e-05,5.598291681963019e-05,9.286715066991746e-05,1.646553755563218e-05,1.3647412743011955e-05,1.3647412743011955e-05,4.474075444704795e-05,9.286715066991746e-05,3.243770960160674e-05,3.109334170403599e-05,2.6096709007106256e-05,-4.996632696929737e-06,0.7250148103782594,0.4664570203664302,2.487757435456852,1.0254827412093772,,,
10k,vggss,1431,DroAzooK4yw_000030,7.90944613981992e-05,5.391392551246099e-05,7.980369991855696e-05,0.0001366162032354,0.0001576024369569,5.391392551246099e-05,0.0001069840664058,0.0001576024369569,4.181953833785414e-05,5.3070140893396456e-05,2.518053588573821e-05,-2.7889605007658247e-05,0.3908950158914925,0.6981472421736361,1.799753613710386,0.7617843167886071,,,
10k,vggss,1432,DtUw0XOALfk_000064,8.846994205669034e-06,1.1627737876551691e-05,9.28304962144466e-06,1.3015017430006992e-05,1.2763136510329788e-05,9.28304962144466e-06,1.1672235359583285e-05,1.3015017430006992e-05,1.475069280294367e-06,2.3891857381386217e-06,-4.360554157756269e-07,-2.825241153914249e-06,0.1263741892493015,0.2734954027843242,3.986744892906685,1.3846558712398538,,,
10k,vggss,1433,Dtj3xlb92Vk_000070,1.177011745312484e-05,2.7310314180795103e-05,4.65367202195921e-06,1.8004791854764335e-05,7.96582844486693e-06,4.65367202195921e-06,1.4483651625596394e-05,2.7310314180795103e-05,8.888647518627045e-06,9.829979603637184e-06,7.11644543116563e-06,-2.7135341724715545e-06,0.6137021069271291,0.344708151121214,3.639313310488892,1.3348059386401767,,,
10k,vggss,1434,Dvq1kY70ip4_000025,3.070292586926371e-05,1.7734682842274196e-05,2.822765054588672e-05,2.5756879040272903e-05,5.564176171901636e-05,1.7734682842274196e-05,3.1840243536862545e-05,5.564176171901636e-05,1.4278806515260033e-05,1.4105560694588348e-05,1.2968243026989512e-05,-1.137317667598836e-06,0.4484515483912353,0.378893351290047,3.407911215363159,1.2867512077018248,,,
10k,vggss,1435,Dx13FJh7_tU_000022,4.669510235544294e-05,1.3756998669123275e-05,3.5275661502964795e-05,3.395915337023325e-05,2.470685649313964e-05,1.3756998669123275e-05,2.692466750886524e-05,3.5275661502964795e-05,8.624518543052976e-06,1.3167668839741964e-05,3.2938103686319664e-05,1.97704348465777e-05,0.3203203359972136,0.3909223705962282,3.55995172741534,1.3277835060444687,,,
10k,vggss,1436,DyC9UIPr8tY_000034,4.23564160882961e-05,1.0731169822975062e-05,2.591681550256908e-05,1.0275584827468263e-05,5.152410267328378e-06,5.152410267328378e-06,1.3018995105085196e-05,2.591681550256908e-05,7.762045034785828e-06,7.866584837756818e-06,3.720400582096772e-05,2.9337420983210905e-05,0.5962092290636155,0.3245273336862144,3.7498848550509902,1.3501558985125808,,,
10k,vggss,1437,DymSRUrjT5c_000560,0.0001011840431601,3.5045683034695685e-05,3.061796451220289e-05,4.903992885374464e-05,0.0001269089698325,3.061796451220289e-05,6.040313655830687e-05,0.0001269089698325,3.899456780072424e-05,2.978517204610398e-05,7.056607864797115e-05,4.078090660186717e-05,0.6455719027617542,0.4231386442783428,2.853516971343069,1.1071100058410772,,,
10k,vggss,1438,DyzH7KzpIMk_000013,1.1958450158999767e-05,1.4955877304601016e-05,1.410614186170278e-05,3.7356123357312754e-05,3.1208023756335024e-06,3.1208023756335024e-06,1.7384736224812514e-05,3.7356123357312754e-05,1.2439500085434067e-05,1.4263933849179011e-05,8.837647783366265e-06,-5.4262860658127465e-06,0.7155414913733166,0.3902817710268321,3.440361128413415,1.2989828099297815,,,
10k,vggss,1439,E-hmA_v9ePI_000022,4.3912656110478565e-05,2.585931542853359e-05,4.1260322177549824e-05,3.754401041078381e-05,5.575994509854354e-05,2.585931542853359e-05,4.010589827885269e-05,5.575994509854354e-05,1.0676027687423364e-05,1.42465828503191e-05,1.805334068194497e-05,3.806757831625873e-06,0.2661959498623845,0.3980133913156591,3.472496153561246,1.3102352777191808,,,
10k,vggss,1440,E-pIudhSCSg_000496,1.5240871107380372e-05,1.5414867448271252e-05,1.498289293522248e-05,2.9081773391226307e-05,2.698780008358881e-05,1.498289293522248e-05,2.161683346457721e-05,2.9081773391226307e-05,6.462316920916329e-06,6.633940529354732e-06,2.579781721578911e-07,-6.3759623571968405e-06,0.2989483603833981,0.3126748465843933,3.779541788860792,1.3567762793726466,,,
10k,vggss,1441,E0pr-jw5Nrg_000129,1.3372069588513114e-05,2.2700538465869613e-05,1.3544746252591722e-05,9.890851288218984e-06,2.731055792537518e-05,9.890851288218984e-06,1.8361673483013877e-05,2.731055792537518e-05,6.961786744457203e-06,8.470822194794891e-06,3.481218300294131e-06,-4.98960389450076e-06,0.3791477258811651,0.3338492656472717,3.746663814356888,1.3521746971225856,,,
10k,vggss,1442,E1cKPUWHa8I_000084,2.684784158191178e-05,4.3633066525217146e-05,1.754439654177986e-05,0.0001210765913128,4.91786195198074e-05,1.754439654177986e-05,5.785816847492242e-05,0.0001210765913128,3.840396232532733e-05,4.031377193314256e-05,9.30344504013192e-06,-3.101032689301064e-05,0.6637604220391601,0.5933174999424845,2.31912488493102,0.999055812943751,,,
10k,vggss,1443,E2DcawleYIY_000030,4.367180372355506e-05,1.932937084347941e-05,7.408269448205829e-05,8.285794319817796e-05,5.48323369002901e-05,1.932937084347941e-05,5.777558635600144e-05,8.285794319817796e-05,2.440194974170621e-05,3.844621551252203e-05,2.434243288007565e-05,-1.4103782632446382e-05,0.4223574572025344,0.6812505838294035,1.978795699166124,0.9429153799246532,,,
10k,vggss,1444,E3KhunKjg9s_000181,1.388073815178359e-05,1.599309325683862e-05,0.0002258343156427,4.807668665307574e-05,5.347155820345506e-05,1.599309325683862e-05,8.584391343902098e-05,0.0002258343156427,8.208346756788809e-05,6.985082018218236e-05,-2.1123551050550304e-06,-7.196317528723739e-05,0.9561943797703945,0.6529607095518962,2.052803447489577,0.8859415157945574,,,
10k,vggss,1445,E3XIdP8kxwg_000110,2.4435539671685547e-05,0.000160972966114,4.593397898133844e-05,5.006443097954616e-05,4.795556014869362e-05,4.593397898133844e-05,7.623173405590933e-05,0.000160972966114,4.8947165736161954e-05,3.0297755074570887e-05,-2.149843930965289e-05,-5.179619438422378e-05,0.6420838557898142,0.3582216040571087,3.013798153072419,1.1199132028599967,,,
10k,vggss,1446,E3rjAlJCmUs_000422,1.25534843391506e-05,2.5840972739388235e-05,2.815725019900128e-05,2.8109267077525143e-05,8.298688953800593e-06,8.298688953800593e-06,2.260154474242881e-05,2.815725019900128e-05,8.310632435297696e-06,1.430285578862822e-05,4.254795385350008e-06,-1.0048060403278214e-05,0.3677019659499883,0.4086374960084453,3.524109731926546,1.3255215038166586,,,
10k,vggss,1447,E4oNVFYPj8Y_000300,7.639458090125117e-06,2.3198123017209585e-05,1.2841560419474264e-05,1.716102269710973e-05,2.747454709606245e-05,1.2841560419474264e-05,2.0168813307464006e-05,2.747454709606245e-05,5.596559272171546e-06,7.327252887989744e-06,-5.202102329349145e-06,-1.2529355217338887e-05,0.2774857988347975,0.323460540113352,3.82721378904218,1.3637290885835098,,,
10k,vggss,1448,E6QQRZHrx6s_000030,1.3014327123528346e-05,6.9750317379657645e-06,7.386241486528888e-05,1.663839975662995e-05,5.2448904170887545e-05,6.9750317379657645e-06,3.748118763269304e-05,7.386241486528888e-05,2.6984595546521916e-05,3.050615589472727e-05,6.039295385562582e-06,-2.446686050916469e-05,0.7199503871372674,0.5145084222615883,2.4950662448365475,1.0549330868648343,,,
10k,vggss,1449,E6_602iIrgY_000561,3.0593688279623166e-05,0.0001051231301971,1.1002353858202696e-05,8.290097866847645e-06,9.688528734841384e-06,8.290097866847645e-06,3.352602766426571e-05,0.0001051231301971,4.134773113720939e-05,2.5235929797418063e-05,2.230359041277552e-05,-2.932339384642546e-06,1.2333024225616975,0.3479639065570653,3.0458153362773874,1.1375590147161605,,,
10k,vggss,1450,E6tdua70y5E_000316,5.369966856960673e-06,1.3038838005741129e-05,2.313323420821689e-05,9.794270226848312e-06,8.306608833663631e-06,8.306608833663631e-06,1.356823781861749e-05,2.313323420821689e-05,5.78137075125687e-06,5.261628984953859e-06,-2.9366419767029583e-06,-8.198270961656817e-06,0.4260959181688306,0.2988677107882666,3.8473076254481184,1.365145038748349,,,
10k,vggss,1451,E7CeefZM4I8_000008,6.062186730559915e-05,3.0842169508105144e-05,6.461067823693156e-05,0.0001044881355483,6.866001785965636e-05,3.0842169508105144e-05,6.715025028825039e-05,0.0001044881355483,2.608219330287584e-05,3.6308080780145247e-05,2.977969779749401e-05,-6.528382982651237e-06,0.3884154294424062,0.6371527556009168,2.1716546725567483,1.0009578950414024,,,
10k,vggss,1452,E7m7feGvswI_000229,1.8663538867258467e-05,3.461454252828844e-05,2.780136128421873e-05,4.906031790596899e-06,2.174740620830562e-05,4.906031790596899e-06,2.226733545285242e-05,3.461454252828844e-05,1.100868016315204e-05,1.7361303662255523e-05,1.3757507076661568e-05,-3.6037965855939542e-06,0.4943869546700452,0.4420861899849415,3.2973580822911672,1.28834153873891,,,
10k,vggss,1453,E7m7feGvswI_000620,3.30006041622255e-05,7.679311238462105e-05,3.300921162008308e-05,3.719370215549134e-05,4.16616203438025e-05,3.300921162008308e-05,4.716441162599949e-05,7.679311238462105e-05,1.7377610272216245e-05,1.4155200005916411e-05,-8.607457857578993e-09,-1.4163807463773992e-05,0.3684475152582375,0.3626754414806006,3.339424417629535,1.263730991305147,,,
10k,vggss,1454,E7n4klULtxI_000530,8.289519610116258e-05,1.8095559426001276e-05,9.509915798844304e-06,5.592685920419172e-05,5.8107754739467055e-05,9.509915798844304e-06,3.5410022292126087e-05,5.8107754739467055e-05,2.1833081526854643e-05,2.5900106493281783e-05,7.338528030231828e-05,4.7485173809036496e-05,0.616579152273212,0.4890348215425678,2.661301810089267,1.119635828201582,,,
10k,vggss,1455,E7q_QwLYI8U_000210,0.0001936578046297,8.892449113773182e-05,5.312604844220914e-05,5.948721445747651e-05,6.614204176003113e-05,5.312604844220914e-05,6.691994894936215e-05,8.892449113773182e-05,1.3512237506636864e-05,1.3793900507153012e-05,0.0001405317561875,0.0001267378556804,0.2019164347668806,0.3779795608867334,3.417168330976111,1.2910497170448607,,,
10k,vggss,1456,E8SPrMj1cto_000030,4.75701890536584e-05,3.883041063090786e-05,8.403767424169928e-05,2.112330003001261e-05,2.8903530619572848e-05,2.112330003001261e-05,4.322372888054815e-05,8.403767424169928e-05,2.4385325581160872e-05,2.2100428850535536e-05,2.644688902364578e-05,4.346460173110245e-06,0.5641652447097162,0.4273023406707234,3.0138637378063136,1.184384646998584,,,
10k,vggss,1457,E9Xbw70cul8_000037,1.86942852451466e-05,4.653602445614524e-05,1.908417652884964e-05,4.244448427925818e-05,7.540221849922091e-05,1.908417652884964e-05,4.586672594086849e-05,7.540221849922091e-05,2.0011309128619843e-05,2.678254941201885e-05,-3.898912837030366e-07,-2.717244069572189e-05,0.4362925131045647,0.5334597876868779,2.696834080557464,1.1526557006248157,,,
10k,vggss,1458,EAJT9Bk_GeQ_000030,2.8961261705262583e-05,2.491679333616048e-05,5.240008613327518e-05,3.821988502750173e-05,2.375266012677457e-05,2.375266012677457e-05,3.482235615592799e-05,5.240008613327518e-05,1.1631617885572955e-05,1.106969602915342e-05,5.208601578488015e-06,-5.861094450665405e-06,0.3340273080169747,0.3490020358194891,3.4835935508200206,1.3064596455129027,,,
10k,vggss,1459,EBEXWRdUZB8_000024,1.640805567149073e-05,3.119292523479089e-05,9.390689228894187e-06,3.412901787669398e-05,5.015472197555937e-05,9.390689228894187e-06,3.121683857898461e-05,5.015472197555937e-05,1.452158379021338e-05,2.1826149350090415e-05,7.01736644259654e-06,-1.4808782907493878e-05,0.4651843188243095,0.4920749420935043,2.985879350742929,1.2294342334356845,,,
10k,vggss,1460,EBHtpU1tB3E_000000,4.260278365109116e-05,4.033637742395513e-05,4.164558049524203e-05,4.413535862113349e-05,9.385056182509288e-05,4.033637742395513e-05,5.499196959135588e-05,9.385056182509288e-05,2.24764803507391e-05,1.4655592167400757e-05,2.266406227136031e-06,-1.2389185940264724e-05,0.4087229556926463,0.3395834561892046,3.2491256968687785,1.2286166946903236,,,
10k,vggss,1461,EC7ZXHrHhvE_000057,4.335391622589668e-06,8.728209650143981e-06,1.524347044323804e-05,7.403185009025037e-05,5.589240117842564e-06,5.589240117842564e-06,2.589819257536874e-05,7.403185009025037e-05,2.800729348333843e-05,2.030895245752617e-05,-1.253848495252896e-06,-2.156280095277907e-05,1.0814381506289212,0.3772550761548857,3.0962381793532034,1.18333998327818,,,
10k,vggss,1462,ECP7EJka6N8_000590,0.0001115520281018,0.000176482470124,0.0001604471035534,0.0001580372772878,0.0001016677124425,0.0001016677124425,0.0001491586408519,0.000176482470124,2.832066163773881e-05,4.749092840938829e-05,9.884315659292042e-06,-3.7606612750096247e-05,0.1898693999621925,0.7823871297953924,1.5895407252237974,0.7540181422079721,,,
10k,vggss,1463,ECVfSkmVy5Y_000001,7.917127732071094e-06,5.195217090658844e-05,1.5148971215239726e-05,1.4819432180956936e-05,1.4899345842422916e-05,1.4819432180956936e-05,2.4204980036302004e-05,5.195217090658844e-05,1.6020309245255914e-05,9.385547855345068e-06,-6.902304448885843e-06,-1.628785230423091e-05,0.6618600478591211,0.3099961978674312,3.437433651522687,1.2823657916789477,,,
10k,vggss,1464,ED8UQJIMgeY_000521,3.6485856981016695e-05,2.2621759853791445e-05,4.923639608023223e-06,1.0682519132387824e-05,7.764144356769975e-06,4.923639608023223e-06,1.1498015737743115e-05,2.2621759853791445e-05,6.737338770934463e-06,6.574376129719894e-06,3.156221737299347e-05,2.498784124327358e-05,0.5859566489214859,0.3118042505189233,3.8009170382355375,1.3581966385819362,,,
10k,vggss,1465,EFSxZd_eGjM_000017,3.610500425565988e-05,8.438999793725088e-05,8.785181125858799e-05,5.0821283366531134e-05,0.0001264735910808,5.0821283366531134e-05,8.738417091080919e-05,0.0001264735910808,2.6804902882202745e-05,3.6562887544278055e-05,-1.4716279110871255e-05,-5.127916665514931e-05,0.306747808016189,0.6351734751689799,2.1773573849964456,0.999519179409434,,,
10k,vggss,1466,EF_X0Ri1S3U_000030,4.997622818336822e-05,2.7297568522044457e-05,4.98083645652514e-05,4.632281343219802e-05,7.467593241017312e-05,2.7297568522044457e-05,4.952616973241675e-05,7.467593241017312e-05,1.6859436526965107e-05,2.222860121037229e-05,2.2678659661323763e-05,4.500584509514738e-07,0.3404147063674494,0.4834585383607471,2.9747879330750946,1.2157302616514465,,,
10k,vggss,1467,EHiNnO7ZU9I_000110,1.478701233281754e-05,3.6954294046154246e-05,1.3598523764812851e-05,2.4417313397862017e-05,3.937835936085321e-05,1.3598523764812851e-05,2.858712264242058e-05,3.937835936085321e-05,1.0350190247799032e-05,1.4988598877607728e-05,1.1884885680046864e-06,-1.3800110309603042e-05,0.3620577830537002,0.4093589992556775,3.4233015779576155,1.3054612059349338,,,
10k,vggss,1468,EIzBD62ja8E_000030,5.863959813723341e-06,8.66722475620918e-05,2.004930320254061e-05,2.114398375852033e-05,6.091305840527639e-05,2.004930320254061e-05,4.719464823210728e-05,8.66722475620918e-05,2.811664321548595e-05,2.714534502956667e-05,-1.4185343388817271e-05,-4.133068841838394e-05,0.5957591436470914,0.4451625986665145,2.5621235978945567,1.0615678969669102,,,
10k,vggss,1469,EJJx3eIB6ro_000081,1.451817479392048e-05,7.781856766087003e-06,1.562480247230269e-05,2.3230313672684133e-05,1.810554567782674e-05,7.781856766087003e-06,1.618562964722514e-05,2.3230313672684133e-05,5.573409556568636e-06,8.403772881138138e-06,6.736318027833477e-06,-1.6674548533046618e-06,0.3443430795121486,0.3369351325071175,3.815104096407453,1.3627432936496706,,,
10k,vggss,1470,EJPTTiY0zxI_000308,3.435029793763533e-05,2.4017173927859403e-05,3.611270221881568e-05,5.6150518503272906e-05,7.993866165634245e-05,2.4017173927859403e-05,4.905476407657261e-05,7.993866165634245e-05,2.120461474648088e-05,2.5037590148713207e-05,1.0333124009775927e-05,-1.4704466138937278e-05,0.4322641265460228,0.4903384595091128,2.781143583107046,1.1552695660089172,,,
10k,vggss,1471,EJwOhdjhxXY_000012,2.393545037193689e-05,1.6040674381656572e-05,1.6897358364076354e-05,1.2583902389451396e-05,2.6472154786461036e-05,1.2583902389451396e-05,1.799852248041134e-05,2.6472154786461036e-05,5.151851288043396e-06,5.414620090959943e-06,1.13515479824855e-05,5.936927891525556e-06,0.2862374560828759,0.3019689392307949,3.87282233235978,1.3690261199702416,,,
10k,vggss,1472,EM2O8RPZcuk_000000,7.932601147331297e-05,1.7017942809616216e-05,7.456658295268426e-06,2.5207778890035115e-05,6.561661575688049e-05,7.456658295268426e-06,2.8824748937950065e-05,6.561661575688049e-05,2.2151297394370315e-05,2.136809064268164e-05,7.186935317804455e-05,5.050126253536291e-05,0.7684818848571611,0.4331917575968283,3.0457176105076096,1.199814432467105,,,
10k,vggss,1473,ENQli94rpHM_000000,1.8213613657280803e-05,3.28761525452137e-05,2.569533717178274e-05,3.4386532206553966e-05,1.6148058421094902e-05,1.6148058421094902e-05,2.7276520086161327e-05,3.4386532206553966e-05,7.215451379993127e-06,1.1128461665066425e-05,2.065555236185901e-06,-9.062906428880524e-06,0.2645297624917289,0.3678287358400496,3.6826466357523344,1.3453019859104354,,,
10k,vggss,1474,ENX0totqysA_000030,1.0734105671872385e-05,4.6052409743424505e-05,0.0001696168037597,0.0001564765116199,0.0001826306252041,4.6052409743424505e-05,0.0001386940875818,0.0001826306252041,5.428012709879598e-05,9.264167783840094e-05,-3.531830407155212e-05,-0.0001279599819099,0.3913658328569507,0.9719963264467388,1.0581121290802753,0.1562944242204333,,,
10k,vggss,1475,EN_fOMt-IVE_000060,3.477857171674259e-05,4.332384560257197e-05,5.778468403150328e-05,2.65941253019264e-05,2.989166750921868e-05,2.65941253019264e-05,3.939858061130508e-05,5.778468403150328e-05,1.2326718711100566e-05,1.2804455309378682e-05,8.184446414816193e-06,-4.620008894562488e-06,0.3128721522410257,0.36877788192024,3.4253610139882764,1.296480616020527,,,
10k,vggss,1476,EO2y901299I_000030,3.700464003486559e-05,4.632777563529089e-05,6.011972800479271e-05,3.022425516974181e-05,1.862262433860451e-05,1.862262433860451e-05,3.882359578710748e-05,6.011972800479271e-05,1.5746951047295788e-05,2.020097144850297e-05,1.838201569626108e-05,-1.8189557522418909e-06,0.4056025911058199,0.4561878479437198,3.054530379408645,1.230324123398757,,,
10k,vggss,1477,EOKUV6hgMhM_000122,2.2471249394584447e-05,4.763064862345345e-05,0.000192158127902,6.535957072628662e-05,5.108120967634022e-05,4.763064862345345e-05,8.905738923203899e-05,0.000192158127902,5.989514581194471e-05,4.142674060858553e-05,-2.515939922886901e-05,-6.658613983745454e-05,0.6725454937364932,0.4188290029331372,2.814717746617733,1.0721223743074704,,,
10k,vggss,1478,EOSB-mXWEHA_000092,8.051159056776669e-06,4.670479393098504e-05,5.0724538596114144e-05,2.2600484953727573e-05,1.52681259351084e-05,1.52681259351084e-05,3.382448585398379e-05,5.0724538596114144e-05,1.5180833380393256e-05,1.8556359918875387e-05,-7.216966878331732e-06,-2.577332679720712e-05,0.4488119478275908,0.4323420556931041,3.0979585890381194,1.2373896859974458,,,
10k,vggss,1479,EPzNwL4OVYI_000263,8.175877155736089e-06,1.9957256881752983e-05,1.922849696711637e-05,1.4884781194268726e-05,2.0157549442956224e-05,1.4884781194268726e-05,1.8557021121523576e-05,2.0157549442956224e-05,2.148172303754549e-06,3.67223992725485e-06,-6.708904038532637e-06,-1.0381143965787489e-05,0.1157606217984505,0.286726765751424,3.970800199972168,1.3827218088926991,,,
10k,vggss,1480,EQ91XVsmq-I_000030,2.2913000066182576e-05,2.310924173798412e-05,1.977136889763642e-05,1.5360503311967477e-05,2.8704134820145555e-05,1.5360503311967477e-05,2.1736312191933397e-05,2.8704134820145555e-05,4.872048561444645e-06,6.375808879965916e-06,7.552496754215099e-06,1.1766878742491826e-06,0.2241432915769732,0.3136652528296015,3.870326793310286,1.3694294074709772,,,
10k,vggss,1481,EQHrQIaQNv8_000030,2.2902153432369232e-05,3.8719379517715424e-05,4.077966514159925e-05,7.539214129792526e-05,5.541363861993887e-05,3.8719379517715424e-05,5.25762061442947e-05,7.539214129792526e-05,1.4661070422856803e-05,1.3856826626579276e-05,-1.5817226085346192e-05,-2.967405271192547e-05,0.2788537153597521,0.3706787968604558,3.318512985891445,1.2722896828842265,,,
10k,vggss,1482,EQKs1YLMUuI_000004,6.535994543810375e-06,5.151260847924277e-05,1.2627018804778343e-05,1.047547357302392e-05,2.3592592697241344e-05,1.047547357302392e-05,2.4551923388571595e-05,5.151260847924277e-05,1.6341271712108825e-05,1.4076449815547676e-05,-3.939479029213544e-06,-1.801592884476122e-05,0.665580103582245,0.3657404809637864,3.311099829255172,1.264144285826554,,,
10k,vggss,1483,ER2x_QMrxeU_000860,4.3359057599445805e-05,3.461219239397906e-05,3.848622873192653e-05,7.809325325069949e-05,6.744341226294637e-05,3.461219239397906e-05,5.465877165988786e-05,7.809325325069949e-05,1.854749610999136e-05,2.0046579265908804e-05,8.746865205466747e-06,-1.1299714060442057e-05,0.3393324721126637,0.4280467581429628,2.9338875707747505,1.1912204409306553,,,
10k,vggss,1484,ERxlveTpCnw_000137,3.666403063107282e-05,0.0001211132694152,3.5298740840516984e-05,3.625248064054176e-05,1.192692889162572e-05,1.192692889162572e-05,5.114785494697571e-05,0.0001211132694152,4.155269803526763e-05,3.922092605534999e-05,2.4737101739447095e-05,-1.4483824315902892e-05,0.812403532432489,0.5499677985819992,2.4995179754770627,1.03602682500355,,,
10k,vggss,1485,EScf6Anv-8E_000030,4.832314880331978e-05,6.059452425688505e-05,6.107633089413866e-05,6.577485328307375e-05,2.324863817193545e-05,2.324863817193545e-05,5.267358665150823e-05,6.577485328307375e-05,1.710860999418287e-05,2.9424948479572777e-05,2.5074510631384328e-05,-4.350437848188449e-06,0.3248043484749674,0.5984545561376182,2.425438621480743,1.1132401840536177,,,
10k,vggss,1486,ETJOLbXNiwA_000007,1.1624909348029178e-05,5.560114368563518e-05,5.660539500240702e-06,8.178038115147501e-05,2.393760041741189e-05,5.660539500240702e-06,4.1744916188690695e-05,8.178038115147501e-05,2.921479176378551e-05,3.608437668844999e-05,5.964369847788476e-06,-3.012000684066152e-05,0.699840709506568,0.588579574682736,2.269969690509773,0.994061152778147,,,
10k,vggss,1487,EUF5k23kQuc_000034,2.9569991966127415e-05,6.825217133155093e-05,6.685137486783788e-05,5.978481567581184e-05,0.0001194261712953,5.978481567581184e-05,7.857863329263637e-05,0.0001194261712953,2.3800700348376974e-05,1.8793817616824526e-05,-3.0214823709684424e-05,-4.900864132650895e-05,0.3028902304744889,0.3863614413153507,3.1664264653396104,1.2112335583227731,,,
10k,vggss,1488,EUXUKCqUKyo_000005,2.8772932637366463e-05,3.187987022101879e-05,5.435006823972799e-05,3.114586797892116e-05,4.348690345068462e-05,3.114586797892116e-05,4.021567747258814e-05,5.435006823972799e-05,9.516157950358818e-06,9.06980949366698e-06,-2.372935341554694e-06,-1.1442744835221674e-05,0.2366280651829186,0.3325247692023767,3.612516961837021,1.3295612498250071,,,
10k,vggss,1489,EUy-RsUXJ00_000030,1.0365216439822689e-05,1.4451349670707714e-05,2.061066697933711e-05,2.1349564121919684e-05,2.7413610951043665e-05,1.4451349670707714e-05,2.0956297930752044e-05,2.7413610951043665e-05,4.590352991861654e-06,6.50494826004433e-06,-4.086133230885025e-06,-1.0591081490929357e-05,0.2190440795902982,0.3157704086227044,3.8802601828095153,1.3709542447821488,,,
10k,vggss,1490,EVSNLohmKFc_000540,1.9175548004568554e-05,7.122009265003726e-05,3.1783758458914235e-05,4.788059595739469e-05,1.459296890971018e-05,1.459296890971018e-05,4.136935399401409e-05,7.122009265003726e-05,2.087056126558018e-05,2.677638508430391e-05,4.5825790948583744e-06,-2.2193805989445536e-05,0.504493284294457,0.5229795923795839,2.6892029947207146,1.1425539432101657,,,
10k,vggss,1491,EVX-0lgG7Zo_000120,1.0957225640595423e-05,2.306007627339568e-05,0.0001177346348413,3.094030398642644e-05,1.5350580724771135e-05,1.5350580724771135e-05,4.677139895647997e-05,0.0001177346348413,4.13397479943053e-05,3.142081823170884e-05,-4.39335508417571e-06,-3.5814173315884545e-05,0.8838681099269934,0.4319644496899008,2.884623931901213,1.1098574054468868,,,
10k,vggss,1492,EW2eK_x3Rfc_000020,5.380436778068543e-05,9.886123734759168e-05,0.0001483409578213,3.0591749236918986e-05,0.0001341222086921,3.0591749236918986e-05,0.0001029790382744,0.0001483409578213,4.550955039142967e-05,7.238728903757874e-05,2.321261854376644e-05,-4.91746704938123e-05,0.4419302331229858,0.9063061424004742,1.210354419432209,0.38538780065467,,,
10k,vggss,1493,EW3ZkpsGNBA_000001,0.0001194732394651,7.983959949342534e-05,4.140751843806356e-05,9.201039210893214e-05,7.83089708420448e-05,4.140751843806356e-05,7.289162022061646e-05,9.201039210893214e-05,1.893672494983275e-05,3.14841017825529e-05,7.806572102708742e-05,4.658161924453452e-05,0.2597928937855704,0.6182460865386069,2.3093486122193583,1.075087048299367,,,
10k,vggss,1494,EWWyukVobq8_000009,2.6108891688636504e-05,2.4339749870705415e-05,3.7920613976893947e-05,6.980684702284634e-05,3.838709017145448e-05,2.4339749870705415e-05,4.2613575260475045e-05,6.980684702284634e-05,1.6683028691868823e-05,1.8273825389769627e-05,1.7691418179310858e-06,-1.650468357183854e-05,0.3914956346632259,0.4247577014979876,3.2119681934706223,1.2506319730627498,,,
10k,vggss,1495,EXEYAlExz_o_000067,2.667368062247988e-05,0.000118338575703,7.21586839063093e-05,5.072256317362189e-05,0.0001488129491917,5.072256317362189e-05,9.75081929937005e-05,0.0001488129491917,3.8397837247028426e-05,4.678562982007861e-05,-2.404888255114201e-05,-7.083451237122063e-05,0.3937908812391704,0.6498351788754104,1.9733539399569648,0.8493155513811539,,,
10k,vggss,1496,EYWZz8l8yKg_000110,2.9784665457555093e-05,5.439203232526779e-05,4.226632518111728e-05,6.780193507438526e-05,1.1808917406597176e-05,1.1808917406597176e-05,4.406730249684188e-05,6.780193507438526e-05,2.069891155075097e-05,3.22583850902447e-05,1.7975748050957918e-05,-1.4282637039286785e-05,0.4697113364775249,0.6153887266121335,2.2975039898516147,1.06035361750156,,,
10k,vggss,1497,Ef0c2AieZ24_000130,2.0785602828254923e-05,3.2209853088716045e-05,3.074089181609452e-05,3.263018879806623e-05,5.7828790886560455e-05,3.074089181609452e-05,3.835243114735931e-05,5.7828790886560455e-05,1.1266537205289998e-05,7.611539331264794e-06,-9.955288987839594e-06,-1.756682831910439e-05,0.2937633122135397,0.3095793461625725,3.616987608710282,1.3236307127260885,,,
10k,vggss,1498,EfpGZ55vTVo_000030,2.7006517484551296e-05,2.424785270704888e-05,2.7545218472369012e-05,2.0237639546394348e-05,2.682433478184976e-05,2.0237639546394348e-05,2.47137613769155e-05,2.7545218472369012e-05,2.860262527781967e-06,4.476121830521151e-06,6.768877938156948e-06,2.292756107635796e-06,0.1157356213066646,0.2949053622205286,3.949611440670453,1.380056505183992,,,
10k,vggss,1499,EfzPbZ8MKAo_000017,2.987804873555433e-05,6.96329225320369e-05,6.399379344657063e-05,3.5412111174082384e-05,5.787263944512233e-05,3.5412111174082384e-05,5.672786664945306e-05,6.96329225320369e-05,1.2990439713431398e-05,2.131575547537068e-05,-5.5340624385280535e-06,-2.6849817913898733e-05,0.2289957384384847,0.4930652646445386,3.0151553632509205,1.2414686400624937,,,
