sample_index,sample_id,dataset,fold,IoU_AUD,intrinsic_IoU_AUD_binary,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,TP,FP,FN,IoU_expand_star,IoU_shrink_star,intrinsic_expand_gain,intrinsic_shrink_gain,intrinsic_error_type,candidate_5_2_error_type,candidate_5_2_expand_gain,candidate_5_2_shrink_gain,AUD_ONLY_pixels,TRUE_EXTENT_pixels,CONTEXT_LEAKAGE_pixels,AUD_ONLY_true_extent_ratio,AUD_ONLY_leakage_ratio,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,group_PROP_ONLY,group_PROP_HURT,probe_sampled_pixels,routing_sampled_pixels,OOF_predicted_leakage_ratio_PREDICTION,OOF_mean_leakage_probability_PREDICTION,transfer_from_flickr_144k_predicted_leakage_ratio_PREDICTION,transfer_from_flickr_144k_mean_leakage_probability_PREDICTION,OOF_predicted_leakage_ratio_WITHOUT_PROTOTYPE,OOF_mean_leakage_probability_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITHOUT_PROTOTYPE,OOF_predicted_leakage_ratio_WITH_PROTOTYPE,OOF_mean_leakage_probability_WITH_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITH_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITH_PROTOTYPE,OOF_predicted_leakage_ratio_PROTOTYPE_ONLY,OOF_mean_leakage_probability_PROTOTYPE_ONLY,transfer_from_flickr_144k_predicted_leakage_ratio_PROTOTYPE_ONLY,transfer_from_flickr_144k_mean_leakage_probability_PROTOTYPE_ONLY
557,4k74Cvw2rLU_000160,vggss_144k,0,0.03784563101797024,0.03784563101797024,0.04595760645282311,0.022368981678738815,0.020428015564202335,735,18686,0,0.03784563101797024,1.0,0.0,0.9621543689820298,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.008175281886669418,3450,0,3450,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.49786203178380917,0.6666666666666666,0.5195322085385161,0.16666666666666666,0.4330608350740029,0.5833333333333334,0.4836606740455362,0.0,0.40670503861850743,0.25,0.37479959095355647,0.0,0.4148697977373221,0.0,0.2764875783691507
558,4kGozLe1X_Q_000073,vggss_144k,0,0.32970647773279355,0.32970647773279355,0.37992707067199166,0.14385432473444612,0.1340980402242683,5212,10594,2,0.329832995951417,0.9996164173379364,0.00012651821862347257,0.6699099396051429,INTRINSIC_SHRINK,SHRINK,0.0,0.05134542056048408,5160,836,4324,0.162015503875969,0.837984496124031,False,False,False,True,False,False,True,False,False,12,12,0.5833333333333334,0.49050570752769923,0.5833333333333334,0.48835453279536983,0.6666666666666666,0.5119862784392288,0.3333333333333333,0.46111515548325815,0.3333333333333333,0.4857734092586121,0.08333333333333333,0.390219930842651,0.0,0.4161775645281365,0.0,0.2778371631102464
559,4lchD4CmjDc_000010,vggss_144k,0,0.64698642895157,0.64698642895157,0.6771628294747644,0.5839763267789485,0.6192040291235561,19451,5858,4755,0.8051490154337414,0.8035611005535818,0.1581625864821714,0.15657467160201177,MIXED_AMBIGUOUS,KEEP_AMBIGUOUS,0.0,0.0005815705157536932,27,0,27,0.0,1.0,False,False,True,False,False,False,True,False,False,0,12,0.4166666666666667,0.49953083848075797,1.0,0.5744384307327907,0.6666666666666666,0.5225755471001582,1.0,0.5963474865858281,0.75,0.5426796196655479,0.75,0.5429760839259861,1.0,0.5673991404995792,0.0,0.41248724942236
560,4mCpxmwhci4_000049,vggss_144k,1,0.7287035046226618,0.7287035046226618,0.701339604417755,0.6475469601749939,0.6062409054163298,16946,4380,1929,0.8116534078692754,0.8978013245033113,0.08294990324661367,0.16909781988064954,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,444,343,101,0.7725225225225225,0.22747747747747749,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.49982449812215735,1.0,0.5656900260896316,0.4166666666666667,0.47883613724354573,0.08333333333333333,0.44049377528550154,0.5,0.4814864643408158,0.16666666666666666,0.40946795255670826,0.3333333333333333,0.4917800006121848,0.0,0.36198493107242163
561,4nlB8qkQJ9s_000020,vggss_144k,3,0.03915069911962714,0.03915069911962714,0.04846879139717915,0.019703406395788266,0.018403115871470303,756,18554,0,0.03915069911962714,1.0,0.0,0.9608493008803729,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.009564839727490657,6676,134,6542,0.020071899340922707,0.9799281006590773,False,False,False,True,False,False,True,False,False,12,12,0.25,0.4338029168608233,0.16666666666666666,0.417695600142699,0.08333333333333333,0.3705920065770835,0.16666666666666666,0.3625544125800924,0.0,0.332661605458032,0.0,0.2847468020644435,0.0,0.37074522421938844,0.0,0.25132404154560867
562,4p8n4Zf-WMM_000190,vggss_144k,2,0.6731627808092977,0.6731627808092977,0.5939868002933268,0.3271071992474888,0.32855311108111757,9499,4374,238,0.6900290553468925,0.9755571531272466,0.016866274537594816,0.30239437231794886,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,0,0,0,nan,nan,False,False,True,False,False,False,True,False,True,0,0,,,,,,,,,,,,,,,,
563,4q4ejLxTo8I_000010,vggss_144k,1,0.15479710712886102,0.15479710712886102,0.01734031149505013,0.24391189427312776,0.1904034388109172,4345,20509,3215,0.26933627845666036,0.5747354497354498,0.11453917132779934,0.41993834260658874,INTRINSIC_SHRINK,EXPAND,0.0443511678402064,0.0,16280,4070,12210,0.25,0.75,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.5039530816403369,0.5,0.48903161917339144,0.8333333333333334,0.6215706918059967,0.5833333333333334,0.6156279285004206,0.75,0.5821491296547602,0.5,0.5801200298992163,0.4166666666666667,0.4830772445597322,0.0,0.3725403760879115
564,4q9NPjOpWy8_000146,vggss_144k,3,0.38969795037756205,0.38969795037756205,0.39845581138839103,0.19182901330855265,0.1863974975007256,5780,9052,0,0.38969795037756205,1.0,0.0,0.610302049622438,INTRINSIC_SHRINK,SHRINK,0.0,0.026219154033461922,935,0,935,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.4166666666666667,0.5003948499807466,1.0,0.5681160611438766,0.5833333333333334,0.48012430394702593,1.0,0.595997345060609,0.4166666666666667,0.46691351884149584,0.4166666666666667,0.5163700423813542,0.0,0.42902269451757585,0.0,0.285656055294229
565,4qaiLMEce6Y_000025,vggss_144k,3,0.5314953507724592,0.5314953507724592,0.5370507957611543,0.4917872824849569,0.43878232101918224,14690,12519,430,0.5470530771735591,0.9715608465608465,0.01555772640109987,0.4400654957883873,INTRINSIC_SHRINK,SHRINK,0.0,0.010087519214527663,3236,956,2280,0.2954264524103832,0.7045735475896168,False,False,True,False,False,False,True,False,True,12,12,0.3333333333333333,0.47703835740404704,0.5833333333333334,0.48130702708939577,0.5833333333333334,0.5219335547136897,0.4166666666666667,0.4579909808215599,0.75,0.559702090478501,0.5,0.45958581779421054,0.6666666666666666,0.5536238244525452,0.3333333333333333,0.3967948837757825
566,4t1VqRz4w2g_000030,vggss_144k,2,0.35091525423728814,0.35091525423728814,0.32075180544410836,0.3438122713618654,0.3547836147764524,12940,23125,810,0.3728813559322034,0.9410909090909091,0.021966101694915252,0.590175654853621,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,7058,2547,4511,0.3608671011618022,0.6391328988381978,False,False,False,True,False,False,True,False,False,12,12,0.5,0.5000653585709578,0.75,0.5210803913260168,0.75,0.5818505102872044,0.8333333333333334,0.5808671611060857,0.75,0.5952500024786915,0.75,0.6327193989562558,0.8333333333333334,0.6201390247036969,0.5,0.543112904232267
567,4tHvsHkl8L0_000027,vggss_144k,1,0.48737675200070746,0.48737675200070746,0.5274155379890237,0.3966897865626767,0.37193824668594183,11023,8127,3467,0.6406685236768802,0.7607315389924085,0.15329177167617275,0.27335478699170107,INTRINSIC_SHRINK,SHRINK,0.0,0.041236489824080624,3349,548,2801,0.16363093460734549,0.8363690653926545,True,False,False,False,True,True,True,False,False,12,12,0.5833333333333334,0.51626678791256,0.75,0.535282131186524,0.4166666666666667,0.490790679410763,0.6666666666666666,0.5258001005350614,0.5,0.4948245991674837,0.5833333333333334,0.5233767199215965,0.25,0.4649548508519305,0.0,0.37475288838035015
568,4tKvAMmAUMM_000030,vggss_144k,1,0.41547574665506815,0.41547574665506815,0.4518755306927726,0.31311215447280866,0.2866659075381462,10030,14071,40,0.4171326788451183,0.9960278053624627,0.0016569321900501421,0.5805520587073946,INTRINSIC_SHRINK,SHRINK,0.0,0.03639978403770444,5103,983,4120,0.19263178522437782,0.8073682147756222,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.4959746813408668,0.5833333333333334,0.5128166195827716,0.3333333333333333,0.4848404357349732,0.5,0.5056191857188979,0.3333333333333333,0.4622720892265209,0.3333333333333333,0.4592682349212383,0.3333333333333333,0.4700564503789144,0.0,0.35017995519113926
569,4tOFGK47I5E_000005,vggss_144k,4,0.8048299377236735,0.8048299377236735,0.8195481872836582,0.7155540512393251,0.7105764034118947,28561,4351,2575,0.8773917209118832,0.9172983042137718,0.07256178318820972,0.11246836649009828,INTRINSIC_SHRINK,SHRINK,0.0,0.01397851605988043,4151,1596,2555,0.3844856661045531,0.6155143338954469,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5211285618762521,0.6666666666666666,0.5200825394142758,0.25,0.4335281647924349,0.0,0.3867522338730797,0.3333333333333333,0.43778197557050275,0.0,0.38071119719198404,0.5,0.5002854188228689,0.0,0.4046463495898327
570,4thEVesl7yA_000001,vggss_144k,0,0.5179916599408125,0.5179916599408125,0.5316696006351179,0.4906664118246687,0.4486876984473768,15403,14333,0,0.5179916599408125,1.0,0.0,0.48200834005918747,INTRINSIC_SHRINK,SHRINK,0.0,0.02210441635919802,1217,0,1217,0.0,1.0,False,False,True,False,False,False,True,False,True,0,12,0.75,0.5569529493663915,0.75,0.5407140222725899,0.8333333333333334,0.5590271093344589,0.75,0.5669044094586262,0.8333333333333334,0.5400838565474103,0.4166666666666667,0.45079259933429056,0.8333333333333334,0.5309339539363527,0.0,0.3211120856186906
571,4uihL55gcWo_000028,vggss_144k,2,0.5904351452801334,0.5904351452801334,0.36225348725348727,0.43131469979296067,0.5514270072123968,21235,12799,1931,0.644126233838454,0.91664508331175,0.05369108855832061,0.3262099380316166,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,12590,9185,3405,0.7295472597299444,0.2704527402700556,False,True,False,False,False,False,True,False,False,12,12,0.5,0.5059612418970588,0.5,0.500638737625087,0.25,0.39822680580427433,0.5,0.4567105483175122,0.3333333333333333,0.41246918218377715,0.3333333333333333,0.4383197918933474,0.4166666666666667,0.4805921843176309,0.08333333333333333,0.35238994135199464
572,4v1VgwCvm_U_000030,vggss_144k,3,0.3873701476216512,0.3873701476216512,0.4538297154425824,0.3326123753996615,0.289625399601082,8502,11337,2109,0.4834609075997813,0.8012439920836867,0.0960907599781301,0.4138738444620355,INTRINSIC_SHRINK,SHRINK,0.0,0.06959474479057987,4720,432,4288,0.09152542372881356,0.9084745762711864,False,False,False,True,False,False,True,False,False,12,12,0.75,0.5325876846954855,0.8333333333333334,0.5452021942610232,0.75,0.5320897463688518,0.8333333333333334,0.5516022071949314,0.6666666666666666,0.5364643496144789,0.6666666666666666,0.5202068003042503,0.5833333333333334,0.5085374008597481,0.0,0.3758575453259449
573,4vsI0Kwn8jY_000030,vggss_144k,0,0.3325301204819277,0.3325301204819277,0.35018796992481205,0.10493705466527727,0.09961767772638558,3726,7479,0,0.3325301204819277,1.0,0.0,0.6674698795180722,INTRINSIC_SHRINK,SHRINK,0.0,0.041678978644315134,1248,0,1248,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.4166666666666667,0.4827432759663652,0.4166666666666667,0.5041839423372749,0.25,0.4322260739377688,0.16666666666666666,0.4267915079434245,0.25,0.4382752140159693,0.25,0.4803960707622053,0.25,0.4681430971372194,0.0,0.3663496095035263
574,4vzHgTC_16s_000010,vggss_144k,3,0.39139936381516643,0.39139936381516643,0.26181662870159456,0.23555141259142406,0.2654895089185425,16119,22961,2103,0.4424641235461234,0.8845900559762924,0.05106475973095698,0.49319069216112593,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,12987,6924,6063,0.5331485331485332,0.46685146685146683,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.4841839095578931,0.3333333333333333,0.46556034029289917,0.5,0.5001750831141548,0.4166666666666667,0.4581836394361268,0.75,0.5479589045636527,0.5,0.47035122180725386,0.6666666666666666,0.5964776449716562,0.16666666666666666,0.45032084530817706
575,4wozMD0enDU_000000,vggss_144k,0,0.6395309882747069,0.6395309882747069,0.6518588425629445,0.649220270155946,0.6383277290899945,19090,2975,7785,0.9003350083752094,0.7103255813953488,0.2608040201005025,0.07079459312064196,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.009689281881239076,0.004962704190345946,707,187,520,0.26449787835926447,0.7355021216407355,False,False,True,False,False,False,False,False,False,12,12,0.75,0.5116449849202713,1.0,0.5746301721136409,0.75,0.5033071682669664,0.8333333333333334,0.5401872839764673,0.75,0.5138704233996597,0.5,0.5189080489374832,0.6666666666666666,0.5126593275928866,0.16666666666666666,0.40969596965471483
576,4xWlOt4GOzs_000094,vggss_144k,1,0.6942614062890984,0.6942614062890984,0.7079922862652668,0.6106951871657754,0.5945786886380946,16647,6758,573,0.7181583117858037,0.9667247386759582,0.023896905496705312,0.2724633323868598,INTRINSIC_SHRINK,SHRINK,0.0,0.01606735374196555,983,183,800,0.1861648016276704,0.8138351983723296,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.4981305077749492,0.9166666666666666,0.5632125383467707,0.5833333333333334,0.5822205237374679,0.6666666666666666,0.5453176420511308,0.75,0.6248664663603164,0.8333333333333334,0.6192554929463235,1.0,0.600111799929365,0.3333333333333333,0.4936601423417452
577,4xWlOt4GOzs_000203,vggss_144k,1,0.7029335836658062,0.7029335836658062,0.7040571670349302,0.584771573604061,0.5730466059539298,14976,6329,0,0.7029335836658062,1.0,0.0,0.29706641633419384,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.00885348857753987,265,0,265,0.0,1.0,False,False,True,False,False,False,True,False,False,0,12,0.5833333333333334,0.49974691794483195,1.0,0.5895252792934135,0.9166666666666666,0.5665895758786222,0.9166666666666666,0.6176699068478199,1.0,0.6046763758443593,1.0,0.6076638114771087,1.0,0.5430495632823762,0.0,0.38885738964903704
578,4z8HTrCvEsc_000012,vggss_144k,0,0.05129762209153669,0.05129762209153669,0.04854006422223882,0.04660008129609198,0.041720821419287756,1605,29683,0,0.05129762209153669,1.0,0.0,0.9487023779084633,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,5254,305,4949,0.058051008755234106,0.9419489912447659,False,False,False,True,False,False,True,False,False,12,12,0.75,0.5359071107370177,0.5833333333333334,0.5115679280411238,0.25,0.41326232563401,0.16666666666666666,0.3927890054669625,0.4166666666666667,0.43917488782156094,0.16666666666666666,0.3705678186246198,0.6666666666666666,0.5147351397205148,0.0,0.3628602034267037
579,4z8HTrCvEsc_000097,vggss_144k,3,0.04274441702464735,0.04274441702464735,0.03950434621786573,0.03683598293912369,0.0345873786407767,1403,31398,22,0.04341467873137739,0.984561403508772,0.000670261706730034,0.9418169864841246,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,6123,335,5788,0.05471174260983178,0.9452882573901682,False,False,False,True,False,False,True,False,False,12,12,0.5,0.5097853449318225,0.6666666666666666,0.5232967300711452,0.8333333333333334,0.6133774989911626,0.5833333333333334,0.5312355462093324,0.8333333333333334,0.6038820906814851,0.4166666666666667,0.48301155319442884,0.5833333333333334,0.5462407507422314,0.16666666666666666,0.4248018665001223
580,5-FHy1Q61n8_000114,vggss_144k,0,0.15554802329522693,0.15554802329522693,0.2045174148239537,0.13481105621578315,0.12819666302663993,5048,27405,0,0.15554802329522693,1.0,0.0,0.8444519767047731,INTRINSIC_SHRINK,SHRINK,0.0,0.049037347189417296,12124,738,11386,0.060870999670075886,0.9391290003299241,False,False,False,True,False,False,True,False,False,12,12,0.5833333333333334,0.5310436791170968,0.75,0.5395819751932118,0.5833333333333334,0.4931347379188358,0.5,0.5011434838717783,0.5833333333333334,0.49153675567055805,0.16666666666666666,0.40326796502225265,0.16666666666666666,0.4415885409790588,0.0,0.2537966262861971
581,5055BM1GUWc_000079,vggss_144k,4,0.1781441318874795,0.1781441318874795,0.20370624571036375,0.13219312310707287,0.12528140477262495,4452,20539,0,0.1781441318874795,1.0,0.0,0.8218558681125205,INTRINSIC_SHRINK,SHRINK,0.0,0.025618054024919235,3142,0,3142,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.75,0.5234624135759826,0.9166666666666666,0.5634970312706169,0.5,0.4980508822179341,0.16666666666666666,0.4449433342243953,0.4166666666666667,0.47900839153799324,0.0,0.361666766988808,0.25,0.4760697986501475,0.0,0.324196364373255
582,51NV5b5e5As_000050,vggss_144k,3,0.769133318429093,0.769133318429093,0.6958811716115343,0.6464342948717948,0.6127161421974009,20642,4018,2178,0.8502869066249348,0.9045574057843997,0.08115358819584173,0.13542408735530664,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,3562,2296,1266,0.6445816956765862,0.3554183043234138,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5204013019369427,0.8333333333333334,0.5409461116215445,0.08333333333333333,0.3893437385157166,0.25,0.4224780994725297,0.08333333333333333,0.39055298249927767,0.25,0.3836348931167926,0.16666666666666666,0.4389892486322175,0.0,0.31322178196152606
583,51nfpGY_AJk_000080,vggss_144k,0,0.16346313448195732,0.16346313448195732,0.06253242159867956,0.12805103813619664,0.13707008393126638,4924,24755,444,0.17820270225409157,0.9172876304023845,0.014739567772134254,0.7538244959204272,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,12516,3598,8918,0.28747203579418346,0.7125279642058165,False,False,False,True,False,False,True,False,False,12,12,0.5,0.5079453994028446,0.4166666666666667,0.4838029343139434,0.75,0.6475064797352533,0.6666666666666666,0.5761050005411227,0.75,0.6358841831366525,0.6666666666666666,0.5547352267277835,0.6666666666666666,0.5787923563457861,0.3333333333333333,0.4445497989097591
584,52GtuAAT-94_000042,vggss_144k,0,0.010205173951828725,0.010205173951828725,0.011714589989350373,0.007461907743686078,0.007084117705340335,286,27739,0,0.010205173951828725,1.0,0.0,0.9897948260481713,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0016595843970615472,3920,0,3920,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5,0.4658146634302376,0.5,0.441447756496773,0.5,0.4141848408835107,0.5,0.4949640674052617,0.25,0.3868200509285627,0.4166666666666667,0.4613631333137324,0.0,0.42718615833304424,0.0,0.3130827980318034
585,534-Tg2cSto_000030,vggss_144k,4,0.13007038676438576,0.13007038676438576,0.0947573445869177,0.1190453789945746,0.09316709208717848,3585,23766,211,0.1377258544372687,0.9444151738672286,0.007655467672882943,0.8143447871028429,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,2871,666,2205,0.23197492163009403,0.768025078369906,False,False,False,True,False,False,True,False,False,12,12,0.16666666666666666,0.45845234150014025,0.25,0.47210156785875945,0.3333333333333333,0.4525414645126944,0.25,0.36200119373569617,0.3333333333333333,0.45672497669378503,0.0,0.26332942508769036,0.4166666666666667,0.4906352708508837,0.0,0.26476205992981544
586,53KoRxxr1jc_000030,vggss_144k,1,0.17356446370530879,0.17356446370530879,0.17629535731262874,0.20393198417968186,0.18508908030602964,6408,29081,1431,0.21232394366197183,0.817451205510907,0.03875947995666304,0.6438867418055982,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0028147373092758665,6225,845,5380,0.1357429718875502,0.8642570281124498,False,False,False,True,False,False,True,False,False,12,12,0.6666666666666666,0.514982568155778,0.8333333333333334,0.535103754506426,0.3333333333333333,0.48314630191144,0.5,0.4835490282063863,0.4166666666666667,0.5022615493852499,0.5833333333333334,0.5032810144989379,0.6666666666666666,0.5161698367447197,0.08333333333333333,0.42972489601905206
587,55L7peYRB_Q_000120,vggss_144k,0,0.26235489220563846,0.26235489220563846,0.19910281715413602,0.21681087170145963,0.23527501333890088,9492,25811,877,0.2865948037589829,0.9154209663419809,0.02423991155334443,0.6530660741363424,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,12518,3944,8574,0.31506630452148904,0.6849336954785109,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.46266474140711367,0.25,0.4145640529860137,0.6666666666666666,0.528321842427044,0.5,0.5465774809244907,0.5,0.5036651102288969,0.4166666666666667,0.47859651316328167,0.25,0.48798485130739006,0.0,0.3262034735819615
588,55l9j-CggDQ_000030,vggss_144k,1,0.5145605481618132,0.5145605481618132,0.513685618729097,0.6573330385871835,0.6679126270295527,19525,4423,13997,0.8834365529055211,0.5824533142413937,0.36887600474370796,0.0678927660795805,INTRINSIC_EXPAND,EXPAND,0.1533520788677395,0.0,1341,651,690,0.4854586129753915,0.5145413870246085,False,False,True,False,False,False,False,False,False,12,12,0.5833333333333334,0.5037495028705,0.9166666666666666,0.5513329744210941,0.75,0.5772660099628663,0.3333333333333333,0.4825135957151554,0.8333333333333334,0.5872702934828219,0.25,0.47398214391550214,0.8333333333333334,0.509440584288115,0.08333333333333333,0.42982961221649424
589,573QotnRHDY_000030,vggss_144k,0,0.3369727617515228,0.3369727617515228,0.4213011178226758,0.20584387265590928,0.1890792555158388,5864,11266,272,0.35260314906332607,0.9556714471968709,0.015630387311803273,0.6186986854453481,INTRINSIC_SHRINK,SHRINK,0.0,0.09372867049232592,3787,0,3787,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.6666666666666666,0.49868001899347253,0.25,0.4454132418037173,0.3333333333333333,0.43943721592125057,0.25,0.415233960401219,0.3333333333333333,0.4568943531695329,0.5,0.4942017071545917,0.8333333333333334,0.5341327040274395,0.0,0.41179378499431096
